"by15","par1_n","par2_s","pyr1_n","pyr2_s","am2320_high_temp","am2320_high_rh","sht1_high_temp","sht1_high_rh","sht2_low_temp","sht2_low_rh","bmp_box_temp","bmp_box_atm_p","soil_t1","soil_t2","soil_t3","soil_t4"
2019-10-21 13:45:00,451.581764705882,489.758823529412,141.357647058824,133.914117647059,25.5705882352941,10.0470588235294,25.5929411764706,14.14,25.9435294117647,13.9376470588235,27.5352941176471,84418.68,24.7782352941176,24.5017647058824,24.7258823529412,23.4105882352941
2019-10-21 14:00:00,416.846666666667,445.087,120.832333333333,110.780666666667,24.79,10.4766666666667,24.7053333333333,14.7446666666667,24.694,14.527,26.774,84418.457,24.6593333333333,24.32,24.5173333333333,23.0173333333333
2019-10-21 14:15:00,502.736923076923,548.683846153846,154.988076923077,151.021538461538,23.8,10.6807692307692,23.9480769230769,14.9169230769231,24.1069230769231,15.0588461538462,25.8480769230769,84422.7573076923,23.7061538461538,23.4361538461538,23.5442307692308,22.4546153846154
2019-10-21 16:30:00,405.791111111111,567.893333333333,177.606666666667,221.182222222222,31.6333333333333,9.12222222222222,31.3533333333333,12.1211111111111,26.53,18.6411111111111,28.1966666666667,84554.4833333333,30.3866666666667,30.44,29.8355555555556,30.8044444444444
2019-10-24 12:30:00,1027.62263157895,2629.32,518.997894736842,112.253157894737,34.5263157894737,10.0368421052632,34.6673684210526,12.3184210526316,30.7663157894737,18.1136842105263,32.5678947368421,85687.0468421053,23.8831578947368,22.2747368421053,21.9794736842105,25.2910526315789
2019-10-24 12:45:00,1066.01103448276,1519.25724137931,532.760344827586,170.367931034483,34.8862068965517,9.92758620689655,34.9058620689655,12.2675862068966,31.0220689655172,17.24,32.8631034482759,85673.9334482759,24.1386206896552,22.6051724137931,22.2527586206897,25.5331034482759
2019-10-24 13:00:00,1110.40033333333,742.291,538.698333333333,396.562666666667,35.4966666666667,9.58666666666667,35.5573333333333,11.834,31.2133333333333,17.8093333333333,33.4556666666667,85653.377,24.4773333333333,23.0176666666667,22.6033333333333,25.866
2019-10-24 13:15:00,1054.37206896552,773.76275862069,513.471034482759,433.728965517241,35.651724137931,9.8,35.7975862068966,12.0075862068966,31.2279310344828,18.5275862068966,33.6134482758621,85621.7489655172,24.7944827586207,23.4424137931034,22.9589655172414,26.2006896551724
2019-10-24 13:30:00,813.859333333333,-919.237666666667,391.616,380.418333333333,35.09,9.32333333333333,35.281,11.5546666666667,30.7466666666667,17.358,33.2413333333333,85601.4146666667,29.106,28.0113333333333,27.4696666666667,30.352
2019-10-24 13:45:00,1089.15275862069,1333.36379310345,553.988275862069,454.150344827586,34.4310344827586,9.31034482758621,34.6724137931035,11.6886206896552,30.5637931034483,17.2431034482759,33.521724137931,85566.0589655172,25.5506896551724,24.6003448275862,23.8679310344828,26.8162068965517
2019-10-24 14:00:00,1137.908,726.383666666667,554.22,281.459,34.43,9.35666666666667,34.6136666666667,11.795,30.4146666666667,17.818,33.551,85543.555,25.8863333333333,25.0406666666667,24.2293333333333,26.9863333333333
2019-10-24 14:15:00,1049.52862068966,2859.4875862069,511.423103448276,131.411034482759,34.6551724137931,9.41379310344828,34.8572413793103,11.7862068965517,30.8734482758621,17.7324137931034,33.2989655172414,85522.0034482759,26.2158620689655,25.4744827586207,24.6089655172414,27.2193103448276
2019-10-24 14:30:00,1032.42766666667,950.153666666667,518.699666666667,227.708666666667,34.9233333333333,9.34666666666667,35.1496666666667,11.5326666666667,30.934,17.2323333333333,33.2343333333333,85500.4363333333,26.5126666666667,25.8866666666667,24.9983333333333,27.404
2019-10-24 14:45:00,994.566206896552,742.709310344828,512.124482758621,328.450344827586,35.3655172413793,9.02068965517241,35.5468965517241,11.1327586206897,30.6531034482759,17.0744827586207,33.1258620689655,85470.8237931035,26.7624137931034,26.2851724137931,25.4058620689655,27.5744827586207
2019-10-24 15:00:00,936.711379310345,-322.545862068966,480.389310344828,284.646206896552,35.3448275862069,8.81379310344828,35.3968965517241,10.9406896551724,30.4255172413793,16.5958620689655,33.0365517241379,85456.9324137931,27.0072413793103,26.6603448275862,25.8113793103448,27.7331034482759
2019-10-24 15:15:00,778.547333333333,1566.08866666667,410.677333333333,308.647,35.21,8.64,35.307,10.721,30.175,17.013,32.958,85432.9296666667,27.2513333333333,27.03,26.236,27.8706666666667
2019-10-24 15:30:00,579.221379310345,-447.567586206897,253.395517241379,297.415862068966,34.8551724137931,8.83448275862069,35.0134482758621,11.0593103448276,29.8196551724138,17.5493103448276,32.8165517241379,85403.8731034483,27.4579310344828,27.3848275862069,26.6537931034483,28.0393103448276
2019-10-24 15:45:00,749.154333333333,-2317.05133333333,343.49,224.844666666667,35.0066666666667,8.96,35.1373333333333,11.249,29.5546666666667,17.2846666666667,32.4866666666667,85381.084,27.6743333333333,27.719,27.053,28.2136666666667
